openalex_id,doi,title,publisher,journal,journal_id,journal_type,journal_issn_l,journal_issn_json,publication_date,publication_year,work_type,cited_by_count,citation_normalized_percentile,pdf_url,open_access,author_count,first_author,authors_display,authors_json,source,priority,download_status,landing_attempted,landing_success,landing_state,landing_url,landing_title,browser_session_mode,browser_session_source,browser_profile_name,browser_user_data_dir,scheduler_publisher,scheduled_start_ms,actual_start_ms,pacing_wait_ms,pacing_jitter_sec
https://openalex.org/W4393002205,10.1039/d3ta07453f,Li-argyrodite solid-state electrolytes with lithium compatibility and air stability for all-solid-state batteries,Royal Society of Chemistry,Journal of Materials Chemistry A,https://openalex.org/S2764437742,journal,2050-7488,"[""2050-7488"", ""2050-7496""]",2024-01-01,2024,article,23,0.95940516,,False,7,Daoxi Wang,Daoxi Wang; Haiting Shi; Wenhui Cui; Hao Li; Jiarong Niu; Shuo Wang; Zhiwei Xu,"[{""display_name"": ""Daoxi Wang"", ""id"": ""https://openalex.org/A5056114918"", ""orcid"": ""https://orcid.org/0000-0001-9669-4374"", ""author_position"": ""first"", ""is_corresponding"": true}, {""display_name"": ""Haiting Shi"", ""id"": ""https://openalex.org/A5104004301"", ""orcid"": ""https://orcid.org/0000-0001-5959-9474"", ""author_position"": ""middle"", ""is_corresponding"": false}, {""display_name"": ""Wenhui Cui"", ""id"": ""https://openalex.org/A5071040227"", ""orcid"": null, ""author_position"": ""middle"", ""is_corresponding"": false}, {""display_name"": ""Hao Li"", ""id"": ""https://openalex.org/A5100348607"", ""orcid"": ""https://orcid.org/0000-0002-5440-599X"", ""author_position"": ""middle"", ""is_corresponding"": false}, {""display_name"": ""Jiarong Niu"", ""id"": ""https://openalex.org/A5043936716"", ""orcid"": ""https://orcid.org/0000-0001-8660-4865"", ""author_position"": ""middle"", ""is_corresponding"": false}, {""display_name"": ""Shuo Wang"", ""id"": ""https://openalex.org/A5100400194"", ""orcid"": ""https://orcid.org/0000-0003-2716-6011"", ""author_position"": ""middle"", ""is_corresponding"": false}, {""display_name"": ""Zhiwei Xu"", ""id"": ""https://openalex.org/A5020907360"", ""orcid"": ""https://orcid.org/0000-0002-8067-5344"", ""author_position"": ""last"", ""is_corresponding"": false}]",Overall Top Citation,2,FAIL_NO_CANDIDATE,True,True,success_landing,https://doi.org/10.1039/d3ta07453f,새 탭,stateful,system_clone,Default,/tmp/seyong/download_runtime_profiles/argyrodite_full_run_20260312/pid_73558.pdf/stateful_system,rsc,1773312351698,1773312351699,1,1.036
https://openalex.org/W4377231918,10.1039/d3ta01955a,Rational design of one-pot solvent-assisted synthesis for multi-functional Sn-substituted superionic Li argyrodite solid electrolytes,Royal Society of Chemistry,Journal of Materials Chemistry A,https://openalex.org/S2764437742,journal,2050-7488,"[""2050-7488"", ""2050-7496""]",2023-01-01,2023,article,19,0.89727143,,False,6,Sun Hee Choi,Sun Hee Choi; Woong-Ju Kim; Byeong-Hyeon Lee; Sung‐Chul Kim; Jin Gu Kang; Dong‐Wan Kim,"[{""display_name"": ""Sun Hee Choi"", ""id"": ""https://openalex.org/A5043269336"", ""orcid"": ""https://orcid.org/0000-0001-6093-7573"", ""author_position"": ""first"", ""is_corresponding"": false}, {""display_name"": ""Woong-Ju Kim"", ""id"": ""https://openalex.org/A5016273267"", ""orcid"": ""https://orcid.org/0000-0003-4290-4633"", ""author_position"": ""middle"", ""is_corresponding"": false}, {""display_name"": ""Byeong-Hyeon Lee"", ""id"": ""https://openalex.org/A5078531606"", ""orcid"": ""https://orcid.org/0000-0001-8628-5905"", ""author_position"": ""middle"", ""is_corresponding"": false}, {""display_name"": ""Sung‐Chul Kim"", ""id"": ""https://openalex.org/A5100718932"", ""orcid"": ""https://orcid.org/0000-0003-0512-1154"", ""author_position"": ""middle"", ""is_corresponding"": false}, {""display_name"": ""Jin Gu Kang"", ""id"": ""https://openalex.org/A5001271260"", ""orcid"": ""https://orcid.org/0000-0002-2067-4155"", ""author_position"": ""middle"", ""is_corresponding"": true}, {""display_name"": ""Dong‐Wan Kim"", ""id"": ""https://openalex.org/A5016978421"", ""orcid"": ""https://orcid.org/0000-0002-1635-6082"", ""author_position"": ""last"", ""is_corresponding"": true}]",Overall Top Citation,2,FAIL_NO_CANDIDATE,True,True,success_landing,https://doi.org/10.1039/d3ta01955a,새 탭,stateful,system_clone,Default,/tmp/seyong/download_runtime_profiles/argyrodite_full_run_20260312/pid_73558.pdf/stateful_system,rsc,1773312606306,1773312606307,1,1.79
https://openalex.org/W4391927216,10.1039/d4ta00361f,Design of multicomponent argyrodite based on a mixed oxidation state as promising solid-state electrolyte using moment tensor potentials,Royal Society of Chemistry,Journal of Materials Chemistry A,https://openalex.org/S2764437742,journal,2050-7488,"[""2050-7488"", ""2050-7496""]",2024-01-01,2024,article,13,0.90934582,,False,9,Ji Won Lee,Ji Won Lee; Ji Hoon Kim; Ji‐Seon Kim; Yong Jun Jang; Sun Ho Choi; Seong Hyeon Choi; Sung Man Cho; Yong-Gu Kim; Sang Uck Lee,"[{""display_name"": ""Ji Won Lee"", ""id"": ""https://openalex.org/A5100678326"", ""orcid"": ""https://orcid.org/0000-0003-1800-8548"", ""author_position"": ""first"", ""is_corresponding"": false}, {""display_name"": ""Ji Hoon Kim"", ""id"": ""https://openalex.org/A5100410812"", ""orcid"": ""https://orcid.org/0000-0003-2012-9904"", ""author_position"": ""middle"", ""is_corresponding"": false}, {""display_name"": ""Ji‐Seon Kim"", ""id"": ""https://openalex.org/A5100411995"", ""orcid"": ""https://orcid.org/0000-0003-4715-3656"", ""author_position"": ""middle"", ""is_corresponding"": false}, {""display_name"": ""Yong Jun Jang"", ""id"": ""https://openalex.org/A5101306416"", ""orcid"": null, ""author_position"": ""middle"", ""is_corresponding"": false}, {""display_name"": ""Sun Ho Choi"", ""id"": ""https://openalex.org/A5111131676"", ""orcid"": null, ""author_position"": ""middle"", ""is_corresponding"": false}, {""display_name"": ""Seong Hyeon Choi"", ""id"": ""https://openalex.org/A5111052647"", ""orcid"": null, ""author_position"": ""middle"", ""is_corresponding"": false}, {""display_name"": ""Sung Man Cho"", ""id"": ""https://openalex.org/A5076442225"", ""orcid"": null, ""author_position"": ""middle"", ""is_corresponding"": false}, {""display_name"": ""Yong-Gu Kim"", ""id"": ""https://openalex.org/A5048426949"", ""orcid"": null, ""author_position"": ""middle"", ""is_corresponding"": false}, {""display_name"": ""Sang Uck Lee"", ""id"": ""https://openalex.org/A5083443128"", ""orcid"": ""https://orcid.org/0000-0001-9596-2349"", ""author_position"": ""last"", ""is_corresponding"": true}]",Overall Top Citation,2,FAIL_NO_CANDIDATE,True,True,success_landing,https://doi.org/10.1039/d4ta00361f,새 탭,stateful,system_clone,Default,/tmp/seyong/download_runtime_profiles/argyrodite_full_run_20260312/pid_73558.pdf/stateful_system,rsc,1773313552118,1773313552119,1,1.0
https://openalex.org/W4404799721,10.1016/j.jechem.2024.11.031,Flammability of sulfide solid-state electrolytes β-Li3PS4 and Li6PS5Cl: Volatilization and autoignition of sulfur vapor – New insight into all-solid-state battery thermal runaway,Elsevier BV,Journal of Energy Chemistry,https://openalex.org/S2500128275,journal,2095-4956,"[""2095-4956"", ""2096-885X""]",2024-11-29,2024,article,13,0.9155251,,False,6,Thomas A. Yersak,Thomas A. Yersak; Hernando J. Gonzalez Malabet; Vamakshi Yadav; Nicholas P. W. Pieczonka; W Collin; Mei Cai,"[{""display_name"": ""Thomas A. Yersak"", ""id"": ""https://openalex.org/A5078545627"", ""orcid"": ""https://orcid.org/0000-0001-8275-7960"", ""author_position"": ""first"", ""is_corresponding"": true}, {""display_name"": ""Hernando J. Gonzalez Malabet"", ""id"": ""https://openalex.org/A5005884704"", ""orcid"": ""https://orcid.org/0000-0003-4287-362X"", ""author_position"": ""middle"", ""is_corresponding"": false}, {""display_name"": ""Vamakshi Yadav"", ""id"": ""https://openalex.org/A5109766013"", ""orcid"": null, ""author_position"": ""middle"", ""is_corresponding"": false}, {""display_name"": ""Nicholas P. W. Pieczonka"", ""id"": ""https://openalex.org/A5045925680"", ""orcid"": null, ""author_position"": ""middle"", ""is_corresponding"": false}, {""display_name"": ""W Collin"", ""id"": ""https://openalex.org/A5012398534"", ""orcid"": null, ""author_position"": ""middle"", ""is_corresponding"": false}, {""display_name"": ""Mei Cai"", ""id"": ""https://openalex.org/A5080373967"", ""orcid"": ""https://orcid.org/0000-0001-8631-8471"", ""author_position"": ""last"", ""is_corresponding"": false}]",Overall Top Citation,2,FAIL_NO_CANDIDATE,True,True,success_landing,https://www.sciencedirect.com/science/article/pii/S2095495624008052?via%3Dihub,Flammability of sulfide solid-state electrolytes β-Li3PS4 and Li6PS5Cl: Volatilization and autoignition of sulfur vapor – New insight into all-solid-state battery thermal runaway - ScienceDirect,stateful,system_clone,Default,/tmp/seyong/download_runtime_profiles/argyrodite_full_run_20260312/pid_73558.pdf/stateful_system,elsevier,1773313057145,1773313057146,1,1.208
https://openalex.org/W4402380070,10.1039/d4ta03873h,High performance P-based argyrodite sulfide electrolytes enabled by Sb-based argyrodite doping for all-solid-state lithium metal batteries,Royal Society of Chemistry,Journal of Materials Chemistry A,https://openalex.org/S2764437742,journal,2050-7488,"[""2050-7488"", ""2050-7496""]",2024-01-01,2024,article,12,0.90534959,,False,9,Zhihui Ma,Zhihui Ma; Ping Li; Jie Shi; Feng Sun; Yidi Fu; Zhen Wang; Yixing Fang; Junmei Han; Xuanhui Qu,"[{""display_name"": ""Zhihui Ma"", ""id"": ""https://openalex.org/A5015881958"", ""orcid"": ""https://orcid.org/0000-0002-4306-3736"", ""author_position"": ""first"", ""is_corresponding"": false}, {""display_name"": ""Ping Li"", ""id"": ""https://openalex.org/A5100435557"", ""orcid"": ""https://orcid.org/0000-0003-0280-6860"", ""author_position"": ""middle"", ""is_corresponding"": true}, {""display_name"": ""Jie Shi"", ""id"": ""https://openalex.org/A5109446464"", ""orcid"": ""https://orcid.org/0000-0002-1068-5109"", ""author_position"": ""middle"", ""is_corresponding"": false}, {""display_name"": ""Feng Sun"", ""id"": ""https://openalex.org/A5100651291"", ""orcid"": ""https://orcid.org/0000-0003-1355-2069"", ""author_position"": ""middle"", ""is_corresponding"": false}, {""display_name"": ""Yidi Fu"", ""id"": ""https://openalex.org/A5113374957"", ""orcid"": null, ""author_position"": ""middle"", ""is_corresponding"": false}, {""display_name"": ""Zhen Wang"", ""id"": ""https://openalex.org/A5100422310"", ""orcid"": ""https://orcid.org/0000-0002-2516-4752"", ""author_position"": ""middle"", ""is_corresponding"": false}, {""display_name"": ""Yixing Fang"", ""id"": ""https://openalex.org/A5027873825"", ""orcid"": ""https://orcid.org/0000-0001-8871-2915"", ""author_position"": ""middle"", ""is_corresponding"": false}, {""display_name"": ""Junmei Han"", ""id"": ""https://openalex.org/A5114223816"", ""orcid"": null, ""author_position"": ""middle"", ""is_corresponding"": false}, {""display_name"": ""Xuanhui Qu"", ""id"": ""https://openalex.org/A5073931088"", ""orcid"": ""https://orcid.org/0000-0002-2943-3008"", ""author_position"": ""last"", ""is_corresponding"": false}]",Overall Top Citation,2,FAIL_NO_CANDIDATE,True,True,success_landing,https://doi.org/10.1039/d4ta03873h,새 탭,stateful,system_clone,Default,/tmp/seyong/download_runtime_profiles/argyrodite_full_run_20260312/pid_73558.pdf/stateful_system,rsc,1773313691954,1773313691955,1,1.569
https://openalex.org/W4401014899,10.1016/j.device.2024.100468,Spraying Li6PS5Cl and silver-carbon multilayers to facilitate large-scale fabrication of all-solid-state batteries,Elsevier BV,Device,https://openalex.org/S4387290120,journal,2666-9986,"[""2666-9986""]",2024-07-26,2024,article,11,0.89421593,http://www.cell.com/article/S2666998624003430/pdf,True,8,Christopher Doerrer,Christopher Doerrer; Michael Metzler; Guillaume Matthews; Junfu Bu; Dominic Spencer Jolly; Peter G. Bruce; Mauro Pasta; Patrick S. Grant,"[{""display_name"": ""Christopher Doerrer"", ""id"": ""https://openalex.org/A5039888032"", ""orcid"": ""https://orcid.org/0000-0003-0166-6333"", ""author_position"": ""first"", ""is_corresponding"": true}, {""display_name"": ""Michael Metzler"", ""id"": ""https://openalex.org/A5105986645"", ""orcid"": null, ""author_position"": ""middle"", ""is_corresponding"": false}, {""display_name"": ""Guillaume Matthews"", ""id"": ""https://openalex.org/A5062937972"", ""orcid"": ""https://orcid.org/0000-0002-6352-8596"", ""author_position"": ""middle"", ""is_corresponding"": false}, {""display_name"": ""Junfu Bu"", ""id"": ""https://openalex.org/A5091740817"", ""orcid"": ""https://orcid.org/0000-0001-5258-099X"", ""author_position"": ""middle"", ""is_corresponding"": false}, {""display_name"": ""Dominic Spencer Jolly"", ""id"": ""https://openalex.org/A5085974632"", ""orcid"": ""https://orcid.org/0000-0002-4925-6870"", ""author_position"": ""middle"", ""is_corresponding"": false}, {""display_name"": ""Peter G. Bruce"", ""id"": ""https://openalex.org/A5056496930"", ""orcid"": ""https://orcid.org/0000-0001-6748-3084"", ""author_position"": ""middle"", ""is_corresponding"": false}, {""display_name"": ""Mauro Pasta"", ""id"": ""https://openalex.org/A5011547289"", ""orcid"": ""https://orcid.org/0000-0002-2613-4555"", ""author_position"": ""middle"", ""is_corresponding"": false}, {""display_name"": ""Patrick S. Grant"", ""id"": ""https://openalex.org/A5041676080"", ""orcid"": ""https://orcid.org/0000-0002-7942-7837"", ""author_position"": ""last"", ""is_corresponding"": true}]",Overall Top Citation,2,FAIL_NO_CANDIDATE,True,True,success_landing,https://www.sciencedirect.com/science/article/pii/S2666998624003430?via%3Dihub,Spraying Li6PS5Cl and silver-carbon multilayers to facilitate large-scale fabrication of all-solid-state batteries - ScienceDirect,stateful,system_clone,Default,/tmp/seyong/download_runtime_profiles/argyrodite_full_run_20260312/pid_73558.pdf/stateful_system,elsevier,1773313446226,1773313446227,0,1.158
https://openalex.org/W4402819641,10.1039/d4ta04426f,Enhancement of ionic conductivity in Li argyrodite solid electrolytes with bromide and borohydride anions for all-solid-state batteries,Royal Society of Chemistry,Journal of Materials Chemistry A,https://openalex.org/S2764437742,journal,2050-7488,"[""2050-7488"", ""2050-7496""]",2024-01-01,2024,article,10,0.88409043,,False,11,Hyungeun Seo,Hyungeun Seo; Yong‐Jin Jang; Jaeseong Yoo; Ji-Hoon Han; Young‐Su Lee; Jae Yup Jung; Soeun Lee; Kyung‐Woo Yi; Young Whan Cho; Woosuk Cho; Jae‐Hun Kim,"[{""display_name"": ""Hyungeun Seo"", ""id"": ""https://openalex.org/A5077193801"", ""orcid"": ""https://orcid.org/0000-0001-8854-4448"", ""author_position"": ""first"", ""is_corresponding"": false}, {""display_name"": ""Yong‐Jin Jang"", ""id"": ""https://openalex.org/A5007817200"", ""orcid"": null, ""author_position"": ""middle"", ""is_corresponding"": false}, {""display_name"": ""Jaeseong Yoo"", ""id"": ""https://openalex.org/A5038167550"", ""orcid"": null, ""author_position"": ""middle"", ""is_corresponding"": false}, {""display_name"": ""Ji-Hoon Han"", ""id"": ""https://openalex.org/A5101657505"", ""orcid"": ""https://orcid.org/0009-0003-4167-7253"", ""author_position"": ""middle"", ""is_corresponding"": false}, {""display_name"": ""Young‐Su Lee"", ""id"": ""https://openalex.org/A5054146335"", ""orcid"": ""https://orcid.org/0000-0002-3160-6633"", ""author_position"": ""middle"", ""is_corresponding"": false}, {""display_name"": ""Jae Yup Jung"", ""id"": ""https://openalex.org/A5104134495"", ""orcid"": null, ""author_position"": ""middle"", ""is_corresponding"": false}, {""display_name"": ""Soeun Lee"", ""id"": ""https://openalex.org/A5113400486"", ""orcid"": null, ""author_position"": ""middle"", ""is_corresponding"": false}, {""display_name"": ""Kyung‐Woo Yi"", ""id"": ""https://openalex.org/A5023160283"", ""orcid"": ""https://orcid.org/0000-0002-7926-9541"", ""author_position"": ""middle"", ""is_corresponding"": false}, {""display_name"": ""Young Whan Cho"", ""id"": ""https://openalex.org/A5070086820"", ""orcid"": ""https://orcid.org/0000-0001-9909-0082"", ""author_position"": ""middle"", ""is_corresponding"": false}, {""display_name"": ""Woosuk Cho"", ""id"": ""https://openalex.org/A5055468719"", ""orcid"": null, ""author_position"": ""middle"", ""is_corresponding"": true}, {""display_name"": ""Jae‐Hun Kim"", ""id"": ""https://openalex.org/A5100772899"", ""orcid"": ""https://orcid.org/0000-0002-4252-2590"", ""author_position"": ""last"", ""is_corresponding"": true}]",Overall Top Citation,2,FAIL_NO_CANDIDATE,True,True,success_landing,https://pubs.rsc.org/en/content/articlelanding/2024/ta/d4ta04426f,Enhancement of ionic conductivity in Li argyrodite solid electrolytes with bromide and borohydride anions for all-solid-state batteries - Journal of Materials Chemistry A (RSC Publishing),stateful,system_clone,Default,/tmp/seyong/download_runtime_profiles/argyrodite_full_run_20260312/pid_73558.pdf/stateful_system,rsc,1773313954460,1773313954461,1,1.179
https://openalex.org/W4405107838,10.1016/j.xcrp.2024.102314,Liquid-like solid-state diffusion of lithium ions in super-halide-rich argyrodite,Elsevier BV,Cell Reports Physical Science,https://openalex.org/S4210216867,journal,2666-3864,"[""2666-3864""]",2024-12-01,2024,article,9,0.87156663,,True,6,Yübo Wang,Yübo Wang; David Bazak; Laidong Zhou; Qiang Zhang; Baltej Singh; Linda F. Nazar,"[{""display_name"": ""Yübo Wang"", ""id"": ""https://openalex.org/A5100383192"", ""orcid"": ""https://orcid.org/0009-0005-8942-345X"", ""author_position"": ""first"", ""is_corresponding"": true}, {""display_name"": ""David Bazak"", ""id"": ""https://openalex.org/A5075575224"", ""orcid"": ""https://orcid.org/0000-0002-4599-3208"", ""author_position"": ""middle"", ""is_corresponding"": false}, {""display_name"": ""Laidong Zhou"", ""id"": ""https://openalex.org/A5025003275"", ""orcid"": ""https://orcid.org/0000-0002-8556-3296"", ""author_position"": ""middle"", ""is_corresponding"": false}, {""display_name"": ""Qiang Zhang"", ""id"": ""https://openalex.org/A5044227001"", ""orcid"": ""https://orcid.org/0000-0003-0389-7039"", ""author_position"": ""middle"", ""is_corresponding"": false}, {""display_name"": ""Baltej Singh"", ""id"": ""https://openalex.org/A5101710442"", ""orcid"": ""https://orcid.org/0000-0002-6993-494X"", ""author_position"": ""middle"", ""is_corresponding"": false}, {""display_name"": ""Linda F. Nazar"", ""id"": ""https://openalex.org/A5079626231"", ""orcid"": ""https://orcid.org/0000-0002-3314-8197"", ""author_position"": ""last"", ""is_corresponding"": false}]",Overall Top Citation,2,FAIL_NO_CANDIDATE,True,True,success_landing,https://www.sciencedirect.com/science/article/pii/S2666386424006283?via%3Dihub,Liquid-like solid-state diffusion of lithium ions in super-halide-rich argyrodite - ScienceDirect,stateful,system_clone,Default,/tmp/seyong/download_runtime_profiles/argyrodite_full_run_20260312/pid_73558.pdf/stateful_system,elsevier,1773313798693,1773313798694,0,1.531
https://openalex.org/W4383563352,10.1039/d3ce00560g,Chlorine-rich lithium argyrodite enables stable interfacial Li plating/stripping behavior in anode-free all-solid-state batteries,Royal Society of Chemistry,CrystEngComm,https://openalex.org/S95865439,journal,1466-8033,"[""1466-8033""]",2023-01-01,2023,article,8,0.76633147,,False,5,Donghee Gu,Donghee Gu; Hyoungchul Kim; Byung-Kook Kim; Jong‐Ho Lee; Sangbaek Park,"[{""display_name"": ""Donghee Gu"", ""id"": ""https://openalex.org/A5031751119"", ""orcid"": null, ""author_position"": ""first"", ""is_corresponding"": false}, {""display_name"": ""Hyoungchul Kim"", ""id"": ""https://openalex.org/A5055060451"", ""orcid"": ""https://orcid.org/0000-0003-3109-660X"", ""author_position"": ""middle"", ""is_corresponding"": false}, {""display_name"": ""Byung-Kook Kim"", ""id"": ""https://openalex.org/A5056078184"", ""orcid"": ""https://orcid.org/0000-0002-0000-7670"", ""author_position"": ""middle"", ""is_corresponding"": false}, {""display_name"": ""Jong‐Ho Lee"", ""id"": ""https://openalex.org/A5100423382"", ""orcid"": ""https://orcid.org/0000-0003-4481-6258"", ""author_position"": ""middle"", ""is_corresponding"": true}, {""display_name"": ""Sangbaek Park"", ""id"": ""https://openalex.org/A5090674558"", ""orcid"": ""https://orcid.org/0000-0002-4900-2010"", ""author_position"": ""last"", ""is_corresponding"": true}]",Overall Top Citation,2,FAIL_NO_CANDIDATE,True,True,success_landing,https://pubs.rsc.org/en/content/articlelanding/2023/ce/d3ce00560g,Chlorine-rich lithium argyrodite enables stable interfacial Li plating/stripping behavior in anode-free all-solid-state batteries - CrystEngComm (RSC Publishing),stateful,system_clone,Default,/tmp/seyong/download_runtime_profiles/argyrodite_full_run_20260312/pid_73558.pdf/stateful_system,rsc,1773314626068,1773314626069,0,1.253
https://openalex.org/W3148082188,10.3365/kjmm.2021.59.4.247,Structure and Ion Conductivity Study of Argyrodite (Li5.5PS4.5Cl1.5) according to Cooling Method,The Korean Institute of Metals and Materials,Korean Journal of Metals and Materials,https://openalex.org/S169751677,journal,1738-8228,"[""1738-8228"", ""2288-8241""]",2021-04-05,2021,article,7,0.6277423,http://kjmm.org/upload/pdf/kjmm-2021-59-4-247.pdf,True,2,Sangwon Park,Sangwon Park; Jin-Woong Lee,"[{""display_name"": ""Sangwon Park"", ""id"": ""https://openalex.org/A5100644785"", ""orcid"": ""https://orcid.org/0000-0001-7819-7892"", ""author_position"": ""first"", ""is_corresponding"": true}, {""display_name"": ""Jin-Woong Lee"", ""id"": ""https://openalex.org/A5102908003"", ""orcid"": ""https://orcid.org/0000-0001-5825-8184"", ""author_position"": ""last"", ""is_corresponding"": false}]",Overall Top Citation,2,FAIL_NO_CANDIDATE,True,True,success_landing,https://kjmm.org/journal/view.php?doi=10.3365/KJMM.2021.59.4.247,kjmm.org/journal/view.php?doi=10.3365/KJMM.2021.59.4.247,temp,temp,Default,/tmp/seyong/download_runtime_profiles/argyrodite_full_run_20260312/pid_73558.pdf/temp/10.3365_kjmm.2021.59.4.247.pdf,10.3365,1773316379956,1773316379957,1,0.793
