openalex_id,doi,title,publisher,journal,journal_id,journal_type,journal_issn_l,journal_issn_json,publication_date,publication_year,work_type,cited_by_count,citation_normalized_percentile,pdf_url,open_access,author_count,first_author,authors_display,authors_json,source,priority,download_status,landing_attempted,landing_success,landing_state,landing_url,landing_title,browser_session_mode,browser_session_source,browser_profile_name,browser_user_data_dir,scheduler_publisher,scheduled_start_ms,actual_start_ms,pacing_wait_ms,pacing_jitter_sec
https://openalex.org/W4388423895,10.1039/d3mh01450a,Borohydride and halide dual-substituted lithium argyrodites,Royal Society of Chemistry,Materials Horizons,https://openalex.org/S2764386229,journal,2051-6347,"[""2051-6347"", ""2051-6355""]",2023-11-06,2023,article,19,0.89993597,,False,8,Ji-Hoon Han,Ji-Hoon Han; Do Kyung Kim; Young Joo Lee; Young‐Su Lee; Kyung‐Woo Yi; Young Whan Cho; Kyung-Woo Yi; Young Whan Cho,"[{""display_name"": ""Ji-Hoon Han"", ""id"": ""https://openalex.org/A5101657505"", ""orcid"": ""https://orcid.org/0009-0003-4167-7253"", ""author_position"": ""first"", ""is_corresponding"": false}, {""display_name"": ""Do Kyung Kim"", ""id"": ""https://openalex.org/A5100759185"", ""orcid"": ""https://orcid.org/0000-0001-9092-9427"", ""author_position"": ""middle"", ""is_corresponding"": false}, {""display_name"": ""Young Joo Lee"", ""id"": ""https://openalex.org/A5100698635"", ""orcid"": null, ""author_position"": ""middle"", ""is_corresponding"": false}, {""display_name"": ""Young‐Su Lee"", ""id"": ""https://openalex.org/A5054146335"", ""orcid"": ""https://orcid.org/0000-0002-3160-6633"", ""author_position"": ""middle"", ""is_corresponding"": true}, {""display_name"": ""Kyung‐Woo Yi"", ""id"": ""https://openalex.org/A5023160283"", ""orcid"": ""https://orcid.org/0000-0002-7926-9541"", ""author_position"": ""middle"", ""is_corresponding"": true}, {""display_name"": ""Young Whan Cho"", ""id"": ""https://openalex.org/A5070086820"", ""orcid"": ""https://orcid.org/0000-0001-9909-0082"", ""author_position"": ""middle"", ""is_corresponding"": false}, {""display_name"": ""Kyung-Woo Yi"", ""id"": null, ""orcid"": null, ""author_position"": ""middle"", ""is_corresponding"": false}, {""display_name"": ""Young Whan Cho"", ""id"": null, ""orcid"": ""https://orcid.org/0000-0001-9909-0082"", ""author_position"": ""last"", ""is_corresponding"": true}]",Overall Top Citation,2,Success (drission),True,True,success_landing,https://pubs.rsc.org/en/content/articlelanding/2024/mh/d3mh01450a,Borohydride and halide dual-substituted lithium argyrodites - Materials Horizons (RSC Publishing),stateful,system_clone,Default,/tmp/seyong/download_runtime_profiles/argyrodite_full_run_20260312/pid_73558.pdf/stateful_system,rsc,1773312744129,1773312744131,1,1.357
https://openalex.org/W4390920697,10.1039/d3ta06092f,Interfacial degradation of the NMC/Li<sub>6</sub>PS<sub>5</sub>Cl composite cathode in all-solid-state batteries,Royal Society of Chemistry,Journal of Materials Chemistry A,https://openalex.org/S2764437742,journal,2050-7488,"[""2050-7488"", ""2050-7496""]",2024-01-01,2024,article,18,0.94060451,,False,12,Xudong Hu,Xudong Hu; Zishuo Zhao; Yang Zhao; Xuelong Wang; Sami Sainio; Dennis Nordlund; Cristina Mariana Ruse; Xiao‐Dong Zhou; Shannon W. Boettcher; Dong Hou; Qi‐Jun Hong; Linqin Mu,"[{""display_name"": ""Xudong Hu"", ""id"": ""https://openalex.org/A5103476266"", ""orcid"": ""https://orcid.org/0000-0002-0288-0158"", ""author_position"": ""first"", ""is_corresponding"": false}, {""display_name"": ""Zishuo Zhao"", ""id"": ""https://openalex.org/A5113179896"", ""orcid"": null, ""author_position"": ""middle"", ""is_corresponding"": false}, {""display_name"": ""Yang Zhao"", ""id"": ""https://openalex.org/A5082445301"", ""orcid"": ""https://orcid.org/0000-0002-4148-2603"", ""author_position"": ""middle"", ""is_corresponding"": false}, {""display_name"": ""Xuelong Wang"", ""id"": ""https://openalex.org/A5035420625"", ""orcid"": ""https://orcid.org/0000-0003-2652-944X"", ""author_position"": ""middle"", ""is_corresponding"": false}, {""display_name"": ""Sami Sainio"", ""id"": ""https://openalex.org/A5069357743"", ""orcid"": ""https://orcid.org/0000-0002-9268-0124"", ""author_position"": ""middle"", ""is_corresponding"": false}, {""display_name"": ""Dennis Nordlund"", ""id"": ""https://openalex.org/A5015462149"", ""orcid"": ""https://orcid.org/0000-0001-9524-6908"", ""author_position"": ""middle"", ""is_corresponding"": false}, {""display_name"": ""Cristina Mariana Ruse"", ""id"": ""https://openalex.org/A5028329055"", ""orcid"": ""https://orcid.org/0000-0001-9062-2775"", ""author_position"": ""middle"", ""is_corresponding"": false}, {""display_name"": ""Xiao‐Dong Zhou"", ""id"": ""https://openalex.org/A5015581970"", ""orcid"": ""https://orcid.org/0000-0001-9934-9429"", ""author_position"": ""middle"", ""is_corresponding"": false}, {""display_name"": ""Shannon W. Boettcher"", ""id"": ""https://openalex.org/A5032458792"", ""orcid"": ""https://orcid.org/0000-0001-8971-9123"", ""author_position"": ""middle"", ""is_corresponding"": false}, {""display_name"": ""Dong Hou"", ""id"": ""https://openalex.org/A5026983787"", ""orcid"": ""https://orcid.org/0000-0002-0942-688X"", ""author_position"": ""middle"", ""is_corresponding"": true}, {""display_name"": ""Qi‐Jun Hong"", ""id"": ""https://openalex.org/A5091880910"", ""orcid"": ""https://orcid.org/0000-0002-5970-0605"", ""author_position"": ""middle"", ""is_corresponding"": true}, {""display_name"": ""Linqin Mu"", ""id"": ""https://openalex.org/A5049943189"", ""orcid"": ""https://orcid.org/0000-0003-4421-4820"", ""author_position"": ""last"", ""is_corresponding"": true}]",Overall Top Citation,2,Success (drission),True,True,success_landing,https://pubs.rsc.org/en/content/articlelanding/2024/ta/d3ta06092f,Interfacial degradation of the NMC/Li6PS5Cl composite cathode in all-solid-state batteries - Journal of Materials Chemistry A (RSC Publishing),stateful,system_clone,Default,/tmp/seyong/download_runtime_profiles/argyrodite_full_run_20260312/pid_73558.pdf/stateful_system,rsc,1773312924827,1773312924828,1,0.907
https://openalex.org/W3020088863,10.1039/d0cp00151a,Theoretical formulation of Li<sub>3a+b</sub>N<sub>a</sub>X<sub>b</sub> (X = halogen) as a potential artificial solid electrolyte interphase (ASEI) to protect the Li anode,Royal Society of Chemistry,Physical Chemistry Chemical Physics,https://openalex.org/S181332294,journal,1463-9076,"[""1463-9076"", ""1463-9084""]",2020-01-01,2020,article,18,0.79014719,,False,4,Junwu Sang,Junwu Sang; Yuran Yu; Zhuo Wang; Guosheng Shao,"[{""display_name"": ""Junwu Sang"", ""id"": ""https://openalex.org/A5086077455"", ""orcid"": ""https://orcid.org/0000-0002-2130-9061"", ""author_position"": ""first"", ""is_corresponding"": false}, {""display_name"": ""Yuran Yu"", ""id"": ""https://openalex.org/A5102016415"", ""orcid"": ""https://orcid.org/0000-0002-0565-7373"", ""author_position"": ""middle"", ""is_corresponding"": false}, {""display_name"": ""Zhuo Wang"", ""id"": ""https://openalex.org/A5100446615"", ""orcid"": ""https://orcid.org/0000-0003-4436-9689"", ""author_position"": ""middle"", ""is_corresponding"": true}, {""display_name"": ""Guosheng Shao"", ""id"": ""https://openalex.org/A5071303877"", ""orcid"": ""https://orcid.org/0000-0003-1498-7929"", ""author_position"": ""last"", ""is_corresponding"": true}]",Overall Top Citation,2,Success (scihub),False,False,not_attempted,,,,,,,rsc,1773308577013,1773308577014,0,0.799
https://openalex.org/W4214931655,10.1039/d1ta10964b,Designing a descriptor for the computational screening of argyrodite-based solid-state superionic conductors: uniformity of ion-cage size,Royal Society of Chemistry,Journal of Materials Chemistry A,https://openalex.org/S2764437742,journal,2050-7488,"[""2050-7488"", ""2050-7496""]",2022-01-01,2022,article,18,0.82918501,,False,2,Byeongsun Jun,Byeongsun Jun; Sang Uck Lee,"[{""display_name"": ""Byeongsun Jun"", ""id"": ""https://openalex.org/A5076863865"", ""orcid"": ""https://orcid.org/0000-0003-2127-8565"", ""author_position"": ""first"", ""is_corresponding"": false}, {""display_name"": ""Sang Uck Lee"", ""id"": ""https://openalex.org/A5083443128"", ""orcid"": ""https://orcid.org/0000-0001-9596-2349"", ""author_position"": ""last"", ""is_corresponding"": true}]",Overall Top Citation,2,Success (drission),True,True,success_landing,https://pubs.rsc.org/en/content/articlelanding/2022/ta/d1ta10964b,Designing a descriptor for the computational screening of argyrodite-based solid-state superionic conductors: uniformity of ion-cage size - Journal of Materials Chemistry A (RSC Publishing),stateful,system_clone,Default,/tmp/seyong/download_runtime_profiles/argyrodite_full_run_20260312/pid_73558.pdf/stateful_system,rsc,1773313155722,1773313155723,1,1.673
https://openalex.org/W4386412467,10.1039/d3ta03283c,An argyrodite sulfide coated NCM cathode for improved interfacial contact in normal-pressure operational all-solid-state batteries,Royal Society of Chemistry,Journal of Materials Chemistry A,https://openalex.org/S2764437742,journal,2050-7488,"[""2050-7488"", ""2050-7496""]",2023-01-01,2023,article,17,0.88607642,,False,11,Jun Tae Kim,Jun Tae Kim; Hyeon‐Ji Shin; A‐Yeon Kim; Hyeonseong Oh; Hun Kim; Seungho Yu; Hyoungchul Kim; Kyung Yoon Chung; Jongsoon Kim; Yang‐Kook Sun; Hun‐Gi Jung,"[{""display_name"": ""Jun Tae Kim"", ""id"": ""https://openalex.org/A5100710222"", ""orcid"": ""https://orcid.org/0000-0002-7725-3861"", ""author_position"": ""first"", ""is_corresponding"": false}, {""display_name"": ""Hyeon‐Ji Shin"", ""id"": ""https://openalex.org/A5059280023"", ""orcid"": ""https://orcid.org/0000-0002-9885-9811"", ""author_position"": ""middle"", ""is_corresponding"": false}, {""display_name"": ""A‐Yeon Kim"", ""id"": ""https://openalex.org/A5103090012"", ""orcid"": ""https://orcid.org/0009-0000-1957-5347"", ""author_position"": ""middle"", ""is_corresponding"": false}, {""display_name"": ""Hyeonseong Oh"", ""id"": ""https://openalex.org/A5112993651"", ""orcid"": ""https://orcid.org/0009-0009-2044-9984"", ""author_position"": ""middle"", ""is_corresponding"": false}, {""display_name"": ""Hun Kim"", ""id"": ""https://openalex.org/A5100752484"", ""orcid"": ""https://orcid.org/0000-0002-3789-914X"", ""author_position"": ""middle"", ""is_corresponding"": false}, {""display_name"": ""Seungho Yu"", ""id"": ""https://openalex.org/A5038742609"", ""orcid"": ""https://orcid.org/0000-0003-3912-6463"", ""author_position"": ""middle"", ""is_corresponding"": false}, {""display_name"": ""Hyoungchul Kim"", ""id"": ""https://openalex.org/A5055060451"", ""orcid"": ""https://orcid.org/0000-0003-3109-660X"", ""author_position"": ""middle"", ""is_corresponding"": false}, {""display_name"": ""Kyung Yoon Chung"", ""id"": ""https://openalex.org/A5078491552"", ""orcid"": ""https://orcid.org/0000-0002-1273-746X"", ""author_position"": ""middle"", ""is_corresponding"": false}, {""display_name"": ""Jongsoon Kim"", ""id"": ""https://openalex.org/A5079507482"", ""orcid"": ""https://orcid.org/0000-0002-7651-5516"", ""author_position"": ""middle"", ""is_corresponding"": false}, {""display_name"": ""Yang‐Kook Sun"", ""id"": ""https://openalex.org/A5101553126"", ""orcid"": null, ""author_position"": ""middle"", ""is_corresponding"": true}, {""display_name"": ""Hun‐Gi Jung"", ""id"": ""https://openalex.org/A5045467177"", ""orcid"": ""https://orcid.org/0000-0002-2162-2680"", ""author_position"": ""last"", ""is_corresponding"": true}]",Overall Top Citation,2,Success (drission),True,True,success_landing,https://pubs.rsc.org/en/content/articlelanding/2023/ta/d3ta03283c,An argyrodite sulfide coated NCM cathode for improved interfacial contact in normal-pressure operational all-solid-state batteries - Journal of Materials Chemistry A (RSC Publishing),stateful,system_clone,Default,/tmp/seyong/download_runtime_profiles/argyrodite_full_run_20260312/pid_73558.pdf/stateful_system,rsc,1773313317038,1773313317039,1,1.574
https://openalex.org/W4402379574,10.1039/d4ta04628e,Optimizing ionic transport in argyrodites: a unified view on the role of sulfur/halide distribution and local environments,Royal Society of Chemistry,Journal of Materials Chemistry A,https://openalex.org/S2764437742,journal,2050-7488,"[""2050-7488"", ""2050-7496""]",2024-01-01,2024,article,15,0.9266834,https://pubs.rsc.org/en/content/articlepdf/2024/ta/d4ta04628e,True,12,Anastasia K. Lavrinenko,Anastasia K. Lavrinenko; Theodosios Famprikis; James A. Quirk; Victor Landgraf; Pedro B. Groszewicz; Jouke R. Heringa; Stef Smeets; Victor Azizi; Simone Ciarella; James A. Dawson; Marnix Wagemaker; Alexandros Vasileiadis,"[{""display_name"": ""Anastasia K. Lavrinenko"", ""id"": ""https://openalex.org/A5028342379"", ""orcid"": ""https://orcid.org/0000-0001-9863-8325"", ""author_position"": ""first"", ""is_corresponding"": false}, {""display_name"": ""Theodosios Famprikis"", ""id"": ""https://openalex.org/A5027910905"", ""orcid"": ""https://orcid.org/0000-0002-7946-1445"", ""author_position"": ""middle"", ""is_corresponding"": false}, {""display_name"": ""James A. Quirk"", ""id"": ""https://openalex.org/A5084926943"", ""orcid"": null, ""author_position"": ""middle"", ""is_corresponding"": false}, {""display_name"": ""Victor Landgraf"", ""id"": ""https://openalex.org/A5025856783"", ""orcid"": ""https://orcid.org/0000-0003-2169-6855"", ""author_position"": ""middle"", ""is_corresponding"": false}, {""display_name"": ""Pedro B. Groszewicz"", ""id"": ""https://openalex.org/A5086824573"", ""orcid"": ""https://orcid.org/0000-0002-5246-6449"", ""author_position"": ""middle"", ""is_corresponding"": false}, {""display_name"": ""Jouke R. Heringa"", ""id"": ""https://openalex.org/A5038314843"", ""orcid"": null, ""author_position"": ""middle"", ""is_corresponding"": false}, {""display_name"": ""Stef Smeets"", ""id"": ""https://openalex.org/A5035933096"", ""orcid"": ""https://orcid.org/0000-0002-5413-9038"", ""author_position"": ""middle"", ""is_corresponding"": false}, {""display_name"": ""Victor Azizi"", ""id"": ""https://openalex.org/A5073142470"", ""orcid"": null, ""author_position"": ""middle"", ""is_corresponding"": false}, {""display_name"": ""Simone Ciarella"", ""id"": ""https://openalex.org/A5068926040"", ""orcid"": ""https://orcid.org/0000-0002-9247-139X"", ""author_position"": ""middle"", ""is_corresponding"": false}, {""display_name"": ""James A. Dawson"", ""id"": ""https://openalex.org/A5033978022"", ""orcid"": ""https://orcid.org/0000-0002-3946-5337"", ""author_position"": ""middle"", ""is_corresponding"": false}, {""display_name"": ""Marnix Wagemaker"", ""id"": ""https://openalex.org/A5034244816"", ""orcid"": ""https://orcid.org/0000-0003-3851-1044"", ""author_position"": ""middle"", ""is_corresponding"": true}, {""display_name"": ""Alexandros Vasileiadis"", ""id"": ""https://openalex.org/A5024365367"", ""orcid"": ""https://orcid.org/0000-0001-9761-7936"", ""author_position"": ""last"", ""is_corresponding"": true}]",Overall Top Citation,2,Success (direct_oa),False,False,not_attempted,,,,,,,rsc,1773308717876,1773308717876,0,1.562
https://openalex.org/W4387270866,10.1039/d3ya00424d,Pressure dependence of ionic conductivity in site disordered lithium superionic argyrodite Li<sub>6</sub>PS<sub>5</sub>Br,Royal Society of Chemistry,Energy Advances,https://openalex.org/S4210221295,journal,2753-1457,"[""2753-1457""]",2023-01-01,2023,article,13,0.84792176,https://pubs.rsc.org/en/content/articlepdf/2023/ya/d3ya00424d,True,8,Vasiliki Faka,Vasiliki Faka; Matthias T. Agne; Paul Till; Tim Bernges; Marcel Sadowski; Ajay Gautam; Karsten Albe; Wolfgang G. Zeier,"[{""display_name"": ""Vasiliki Faka"", ""id"": ""https://openalex.org/A5092989778"", ""orcid"": null, ""author_position"": ""first"", ""is_corresponding"": false}, {""display_name"": ""Matthias T. Agne"", ""id"": ""https://openalex.org/A5012639226"", ""orcid"": ""https://orcid.org/0000-0001-8270-5730"", ""author_position"": ""middle"", ""is_corresponding"": false}, {""display_name"": ""Paul Till"", ""id"": ""https://openalex.org/A5046991581"", ""orcid"": null, ""author_position"": ""middle"", ""is_corresponding"": false}, {""display_name"": ""Tim Bernges"", ""id"": ""https://openalex.org/A5068451266"", ""orcid"": null, ""author_position"": ""middle"", ""is_corresponding"": false}, {""display_name"": ""Marcel Sadowski"", ""id"": ""https://openalex.org/A5001622557"", ""orcid"": ""https://orcid.org/0000-0001-9869-6162"", ""author_position"": ""middle"", ""is_corresponding"": false}, {""display_name"": ""Ajay Gautam"", ""id"": ""https://openalex.org/A5101921028"", ""orcid"": ""https://orcid.org/0000-0002-3971-8365"", ""author_position"": ""middle"", ""is_corresponding"": false}, {""display_name"": ""Karsten Albe"", ""id"": ""https://openalex.org/A5020304363"", ""orcid"": ""https://orcid.org/0000-0003-4669-8056"", ""author_position"": ""middle"", ""is_corresponding"": false}, {""display_name"": ""Wolfgang G. Zeier"", ""id"": ""https://openalex.org/A5052900478"", ""orcid"": ""https://orcid.org/0000-0001-7749-5089"", ""author_position"": ""last"", ""is_corresponding"": true}]",Overall Top Citation,2,Success (direct_oa),False,False,not_attempted,,,,,,,rsc,1773308766660,1773308767664,1004,1.605
https://openalex.org/W4391927216,10.1039/d4ta00361f,Design of multicomponent argyrodite based on a mixed oxidation state as promising solid-state electrolyte using moment tensor potentials,Royal Society of Chemistry,Journal of Materials Chemistry A,https://openalex.org/S2764437742,journal,2050-7488,"[""2050-7488"", ""2050-7496""]",2024-01-01,2024,article,13,0.90934582,,False,9,Ji Won Lee,Ji Won Lee; Ji Hoon Kim; Ji‐Seon Kim; Yong Jun Jang; Sun Ho Choi; Seong Hyeon Choi; Sung Man Cho; Yong-Gu Kim; Sang Uck Lee,"[{""display_name"": ""Ji Won Lee"", ""id"": ""https://openalex.org/A5100678326"", ""orcid"": ""https://orcid.org/0000-0003-1800-8548"", ""author_position"": ""first"", ""is_corresponding"": false}, {""display_name"": ""Ji Hoon Kim"", ""id"": ""https://openalex.org/A5100410812"", ""orcid"": ""https://orcid.org/0000-0003-2012-9904"", ""author_position"": ""middle"", ""is_corresponding"": false}, {""display_name"": ""Ji‐Seon Kim"", ""id"": ""https://openalex.org/A5100411995"", ""orcid"": ""https://orcid.org/0000-0003-4715-3656"", ""author_position"": ""middle"", ""is_corresponding"": false}, {""display_name"": ""Yong Jun Jang"", ""id"": ""https://openalex.org/A5101306416"", ""orcid"": null, ""author_position"": ""middle"", ""is_corresponding"": false}, {""display_name"": ""Sun Ho Choi"", ""id"": ""https://openalex.org/A5111131676"", ""orcid"": null, ""author_position"": ""middle"", ""is_corresponding"": false}, {""display_name"": ""Seong Hyeon Choi"", ""id"": ""https://openalex.org/A5111052647"", ""orcid"": null, ""author_position"": ""middle"", ""is_corresponding"": false}, {""display_name"": ""Sung Man Cho"", ""id"": ""https://openalex.org/A5076442225"", ""orcid"": null, ""author_position"": ""middle"", ""is_corresponding"": false}, {""display_name"": ""Yong-Gu Kim"", ""id"": ""https://openalex.org/A5048426949"", ""orcid"": null, ""author_position"": ""middle"", ""is_corresponding"": false}, {""display_name"": ""Sang Uck Lee"", ""id"": ""https://openalex.org/A5083443128"", ""orcid"": ""https://orcid.org/0000-0001-9596-2349"", ""author_position"": ""last"", ""is_corresponding"": true}]",Overall Top Citation,2,FAIL_NO_CANDIDATE,True,True,success_landing,https://doi.org/10.1039/d4ta00361f,새 탭,stateful,system_clone,Default,/tmp/seyong/download_runtime_profiles/argyrodite_full_run_20260312/pid_73558.pdf/stateful_system,rsc,1773313552118,1773313552119,1,1.0
https://openalex.org/W4402380070,10.1039/d4ta03873h,High performance P-based argyrodite sulfide electrolytes enabled by Sb-based argyrodite doping for all-solid-state lithium metal batteries,Royal Society of Chemistry,Journal of Materials Chemistry A,https://openalex.org/S2764437742,journal,2050-7488,"[""2050-7488"", ""2050-7496""]",2024-01-01,2024,article,12,0.90534959,,False,9,Zhihui Ma,Zhihui Ma; Ping Li; Jie Shi; Feng Sun; Yidi Fu; Zhen Wang; Yixing Fang; Junmei Han; Xuanhui Qu,"[{""display_name"": ""Zhihui Ma"", ""id"": ""https://openalex.org/A5015881958"", ""orcid"": ""https://orcid.org/0000-0002-4306-3736"", ""author_position"": ""first"", ""is_corresponding"": false}, {""display_name"": ""Ping Li"", ""id"": ""https://openalex.org/A5100435557"", ""orcid"": ""https://orcid.org/0000-0003-0280-6860"", ""author_position"": ""middle"", ""is_corresponding"": true}, {""display_name"": ""Jie Shi"", ""id"": ""https://openalex.org/A5109446464"", ""orcid"": ""https://orcid.org/0000-0002-1068-5109"", ""author_position"": ""middle"", ""is_corresponding"": false}, {""display_name"": ""Feng Sun"", ""id"": ""https://openalex.org/A5100651291"", ""orcid"": ""https://orcid.org/0000-0003-1355-2069"", ""author_position"": ""middle"", ""is_corresponding"": false}, {""display_name"": ""Yidi Fu"", ""id"": ""https://openalex.org/A5113374957"", ""orcid"": null, ""author_position"": ""middle"", ""is_corresponding"": false}, {""display_name"": ""Zhen Wang"", ""id"": ""https://openalex.org/A5100422310"", ""orcid"": ""https://orcid.org/0000-0002-2516-4752"", ""author_position"": ""middle"", ""is_corresponding"": false}, {""display_name"": ""Yixing Fang"", ""id"": ""https://openalex.org/A5027873825"", ""orcid"": ""https://orcid.org/0000-0001-8871-2915"", ""author_position"": ""middle"", ""is_corresponding"": false}, {""display_name"": ""Junmei Han"", ""id"": ""https://openalex.org/A5114223816"", ""orcid"": null, ""author_position"": ""middle"", ""is_corresponding"": false}, {""display_name"": ""Xuanhui Qu"", ""id"": ""https://openalex.org/A5073931088"", ""orcid"": ""https://orcid.org/0000-0002-2943-3008"", ""author_position"": ""last"", ""is_corresponding"": false}]",Overall Top Citation,2,FAIL_NO_CANDIDATE,True,True,success_landing,https://doi.org/10.1039/d4ta03873h,새 탭,stateful,system_clone,Default,/tmp/seyong/download_runtime_profiles/argyrodite_full_run_20260312/pid_73558.pdf/stateful_system,rsc,1773313691954,1773313691955,1,1.569
https://openalex.org/W4390876468,10.1039/d3ma01042b,Understanding the role of aliovalent cation substitution on the li-ion diffusion mechanism in Li<sub>6+<i>x</i></sub>P<sub>1−<i>x</i></sub>Si<sub><i>x</i></sub>S<sub>5</sub>Br argyrodites,Royal Society of Chemistry,Materials Advances,https://openalex.org/S4210182508,journal,2633-5409,"[""2633-5409""]",2024-01-01,2024,article,11,0.88514779,https://pubs.rsc.org/en/content/articlepdf/2024/ma/d3ma01042b,True,7,Tammo K. Schwietert,Tammo K. Schwietert; Ajay Gautam; Anastasia K. Lavrinenko; David Drost; Theodosios Famprikis; Marnix Wagemaker; Alexandros Vasileiadis,"[{""display_name"": ""Tammo K. Schwietert"", ""id"": ""https://openalex.org/A5080001085"", ""orcid"": null, ""author_position"": ""first"", ""is_corresponding"": true}, {""display_name"": ""Ajay Gautam"", ""id"": ""https://openalex.org/A5101921028"", ""orcid"": ""https://orcid.org/0000-0002-3971-8365"", ""author_position"": ""middle"", ""is_corresponding"": false}, {""display_name"": ""Anastasia K. Lavrinenko"", ""id"": ""https://openalex.org/A5028342379"", ""orcid"": ""https://orcid.org/0000-0001-9863-8325"", ""author_position"": ""middle"", ""is_corresponding"": false}, {""display_name"": ""David Drost"", ""id"": ""https://openalex.org/A5093719679"", ""orcid"": null, ""author_position"": ""middle"", ""is_corresponding"": false}, {""display_name"": ""Theodosios Famprikis"", ""id"": ""https://openalex.org/A5027910905"", ""orcid"": ""https://orcid.org/0000-0002-7946-1445"", ""author_position"": ""middle"", ""is_corresponding"": false}, {""display_name"": ""Marnix Wagemaker"", ""id"": ""https://openalex.org/A5034244816"", ""orcid"": ""https://orcid.org/0000-0003-3851-1044"", ""author_position"": ""middle"", ""is_corresponding"": false}, {""display_name"": ""Alexandros Vasileiadis"", ""id"": ""https://openalex.org/A5024365367"", ""orcid"": ""https://orcid.org/0000-0001-9761-7936"", ""author_position"": ""last"", ""is_corresponding"": false}]",Overall Top Citation,2,Success (direct_oa),False,False,not_attempted,,,,,,,rsc,1773313898411,1773313898413,1,1.237
https://openalex.org/W4402819641,10.1039/d4ta04426f,Enhancement of ionic conductivity in Li argyrodite solid electrolytes with bromide and borohydride anions for all-solid-state batteries,Royal Society of Chemistry,Journal of Materials Chemistry A,https://openalex.org/S2764437742,journal,2050-7488,"[""2050-7488"", ""2050-7496""]",2024-01-01,2024,article,10,0.88409043,,False,11,Hyungeun Seo,Hyungeun Seo; Yong‐Jin Jang; Jaeseong Yoo; Ji-Hoon Han; Young‐Su Lee; Jae Yup Jung; Soeun Lee; Kyung‐Woo Yi; Young Whan Cho; Woosuk Cho; Jae‐Hun Kim,"[{""display_name"": ""Hyungeun Seo"", ""id"": ""https://openalex.org/A5077193801"", ""orcid"": ""https://orcid.org/0000-0001-8854-4448"", ""author_position"": ""first"", ""is_corresponding"": false}, {""display_name"": ""Yong‐Jin Jang"", ""id"": ""https://openalex.org/A5007817200"", ""orcid"": null, ""author_position"": ""middle"", ""is_corresponding"": false}, {""display_name"": ""Jaeseong Yoo"", ""id"": ""https://openalex.org/A5038167550"", ""orcid"": null, ""author_position"": ""middle"", ""is_corresponding"": false}, {""display_name"": ""Ji-Hoon Han"", ""id"": ""https://openalex.org/A5101657505"", ""orcid"": ""https://orcid.org/0009-0003-4167-7253"", ""author_position"": ""middle"", ""is_corresponding"": false}, {""display_name"": ""Young‐Su Lee"", ""id"": ""https://openalex.org/A5054146335"", ""orcid"": ""https://orcid.org/0000-0002-3160-6633"", ""author_position"": ""middle"", ""is_corresponding"": false}, {""display_name"": ""Jae Yup Jung"", ""id"": ""https://openalex.org/A5104134495"", ""orcid"": null, ""author_position"": ""middle"", ""is_corresponding"": false}, {""display_name"": ""Soeun Lee"", ""id"": ""https://openalex.org/A5113400486"", ""orcid"": null, ""author_position"": ""middle"", ""is_corresponding"": false}, {""display_name"": ""Kyung‐Woo Yi"", ""id"": ""https://openalex.org/A5023160283"", ""orcid"": ""https://orcid.org/0000-0002-7926-9541"", ""author_position"": ""middle"", ""is_corresponding"": false}, {""display_name"": ""Young Whan Cho"", ""id"": ""https://openalex.org/A5070086820"", ""orcid"": ""https://orcid.org/0000-0001-9909-0082"", ""author_position"": ""middle"", ""is_corresponding"": false}, {""display_name"": ""Woosuk Cho"", ""id"": ""https://openalex.org/A5055468719"", ""orcid"": null, ""author_position"": ""middle"", ""is_corresponding"": true}, {""display_name"": ""Jae‐Hun Kim"", ""id"": ""https://openalex.org/A5100772899"", ""orcid"": ""https://orcid.org/0000-0002-4252-2590"", ""author_position"": ""last"", ""is_corresponding"": true}]",Overall Top Citation,2,FAIL_NO_CANDIDATE,True,True,success_landing,https://pubs.rsc.org/en/content/articlelanding/2024/ta/d4ta04426f,Enhancement of ionic conductivity in Li argyrodite solid electrolytes with bromide and borohydride anions for all-solid-state batteries - Journal of Materials Chemistry A (RSC Publishing),stateful,system_clone,Default,/tmp/seyong/download_runtime_profiles/argyrodite_full_run_20260312/pid_73558.pdf/stateful_system,rsc,1773313954460,1773313954461,1,1.179
